店铺名字,类别,id,月销售,经度,纬度
新作の茶SunTea(三元里卜峰莲花店),奶茶果汁,E11579160851091619440,414,113.257167,23.160768
Taning挞柠·柠檬茶(小北店),奶茶果汁,E6404767395927845097,957,113.271607,23.13537
咕噜咕噜（桂花岗店）,奶茶果汁,E7297393194087107256,284,113.2641,23.14982
书亦烧仙草（广州三元里店）,奶茶果汁,E4281272881841010214,1117,113.26153,23.158495
CoCo都可（小北二店）,奶茶果汁,E6647284011986765420,482,113.276032,23.139224
1点点(桂花岗店),奶茶果汁,E11228179383711235191,369,113.26446,23.150052
蜜雪冰城·冰淇淋与茶(抗英大街店),奶茶果汁,E5449918618781066916,117,113.261851,23.157599
PA.MINIO迷你屋奶茶,奶茶果汁,E14127386530289411598,7,113.264702,23.149802
OK先生·奶茶·小食·下午茶,奶茶果汁,E17036886350009408922,36,113.261308,23.16026
1988鲜榨果汁(白兰店),奶茶果汁,E4759266005984852237,8,113.2680464,23.1689634
风行牛奶（越秀淘金店）,奶茶果汁,E32705607187152958,12,113.28798,23.13979
七果贡茶,奶茶果汁,E16465468491663763195,2,113.278543,23.144254
小兮烧仙草,奶茶果汁,E15330334822339733841,49,113.26173,23.157143
探长茶室,奶茶果汁,E13700543598383686130,1,113.2711,23.134951
BeautyTea颐茶(越秀公园店),奶茶果汁,E10633449654417551528,62,113.261959,23.138175
熹雀冰室(三元里店),奶茶果汁,E6170014299398664990,155,113.25505,23.16129
月酿精酿啤酒屋(荔湾店),奶茶果汁,E16199957967042947720,9,113.245002,23.13169
咕噜咕噜(百信广场店),奶茶果汁,E9135609394207491702,578,113.262044,23.193335
赛百味(凯德广场店),奶茶果汁,E12422919108917338175,487,113.269527,23.180809
1点点（新市新街店）,奶茶果汁,E1858858443576774893,917,113.260522,23.191184
新作の茶(白云凯德店),奶茶果汁,E4597363714564730098,260,113.269768,23.180662
Taning挞柠·柠檬茶(五号停机坪店),奶茶果汁,E18424919359439742401,701,113.265778,23.181405
Koi(广州白云凯德广场云尚店),奶茶果汁,E18442974384945860437,115,113.269448,23.181018
CoCo都可(五号停机坪店),奶茶果汁,E17434833061392823431,421,113.264334,23.179151
奉茶(五号停机坪店),奶茶果汁,E5592153635331252997,42,113.26468,23.17975
一只酸奶牛（凯德广场店）,奶茶果汁,E11860015645558581278,55,113.269908,23.181116
良品黑糖（白云汇店）,奶茶果汁,E6371534061441461534,40,113.269747,23.202904
堂茶丶手抓饼,奶茶果汁,E17477582062679307671,61,113.281728,23.210364
奢茶（鹤龙店）,奶茶果汁,E8664581071359121521,87,113.268281,23.214348
爷茶(白云万达店),奶茶果汁,E5072636015911901668,44,113.266601,23.173357
芒果屋(五号停机坪店),奶茶果汁,E12616203510383846997,26,113.264528,23.18118
茶颜观色(安华汇店),奶茶果汁,E3976227201003391725,34,113.296408,23.216677
8090鲜萃茶,奶茶果汁,E15790196059270206482,3,113.273377,23.206296
四云奶盖贡茶（白云万达店）,奶茶果汁,E14821227243498080699,0,113.26689,23.172728
鲜拧果茶(棠景店),奶茶果汁,E2557752413013624837,0,113.253553,23.173044
邱杉茶舍(白云万达店),奶茶果汁,E2515992610768155420,47,113.266212,23.172446
茶巴士,奶茶果汁,E16266817083294241032,1,113.274971,23.165132
1828王老吉（凯德广场店）,奶茶果汁,E11504168695986076376,1,113.269158,23.180573
茶一坊,奶茶果汁,E12451851288543263827,0,113.278176,23.210648
港初烧仙草(江夏店),奶茶果汁,E12020358972502328685,304,113.281188,23.211641
九亩花田,奶茶果汁,E13894784489841598930,0,113.269597,23.180805
CoCo都可（百信廣場店）,奶茶果汁,E16594781264376627713,1255,113.261517,23.194118
甜得得纯手工甜品,奶茶果汁,E17124366059575033397,2244,113.292007,23.215965
贡茶(集贤购物广场店),奶茶果汁,E194969733722139895,427,113.274218,23.207296
港式贡茶(江夏地铁站店),奶茶果汁,E12548255374034616809,154,113.282511,23.210322
港式贡茶,奶茶果汁,E4552072764789254985,236,113.274534,23.207777
Taning挞柠·柠檬茶(江夏店),奶茶果汁,E17763051716290959247,208,113.280115,23.209126
御茶(永泰店),奶茶果汁,E10126993709102263792,190,113.305052,23.217407
新作の茶SunTea(景泰直街店),奶茶果汁,E2832488202883094766,380,113.269824,23.16205
HiTea茶室,奶茶果汁,E10231255123622185535,306,113.290387,23.221635
贡茶（YH城店）,奶茶果汁,E9938153236830579764,48,113.269408,23.21495
茶波卡（黄边店）,奶茶果汁,E8729294079225312888,40,113.284096,23.222772
冰起步奶茶店(永泰店),奶茶果汁,E16275166247643618205,123,113.305798,23.221602
三生三茶(永泰店),奶茶果汁,E4673202080546059162,193,113.305692,23.219215
末茶(黄边店),奶茶果汁,E16379740712935167995,24,113.287376,23.221645
红桃兔,奶茶果汁,E8353489758703696700,40,113.292168,23.215727
爽洋洋奶茶汉堡,奶茶果汁,E1046551611325026894,10,113.279766,23.210194
鲜榨果汁,奶茶果汁,E4028348653080002417,15,113.270407,23.214438
茶旅T-tea(永泰店),奶茶果汁,E5429073793057697988,15,113.303764,23.217105
梁小糖(江夏店),奶茶果汁,E16569314359219368345,37,113.280847,23.210533
益禾堂(江夏店),奶茶果汁,E2727759669734720113,1440,113.282061,23.211239
一杯情书,奶茶果汁,E13416059840879057733,29,113.290086,23.221261
左转九十度(黄边店),奶茶果汁,E17892921005354043833,1,113.27321,23.225589
薡御贡茶(嘉禾店),奶茶果汁,E15163331839172307368,4,113.290087,23.238047
Lucky皇茶,奶茶果汁,E15704068843452773106,2114,113.274989,23.232238
8090鲜萃茶(嘉禾广场店),奶茶果汁,E13748491159194173538,347,113.274813,23.232184
XUANTEA萱茶(安华汇6L店),奶茶果汁,E8135495444274645884,294,113.29651,23.216709
热麦喜MAXSEE(嘉禾望岗店),奶茶果汁,E18240956347232238876,41,113.281902,23.237673
花草巷弄,奶茶果汁,E14337058656408895883,32,113.289809,23.235717
1茶TEAONE(嘉禾望岗店),奶茶果汁,E9156437076254158754,845,113.282015,23.234743
益禾堂（鹤龙店）,奶茶果汁,E2175562584611547744,143,113.265505,23.220998
老虎堂黑糖专壳,奶茶果汁,E12833042911121361882,26,113.290399,23.237796
TOGETHER一起茶(永泰店),奶茶果汁,E17300911702214122139,22,113.303474,23.216279
小布汀·舒芙蕾,奶茶果汁,E14095052963708995989,0,113.288474,23.237364
快乐番薯(白云嘉禾小学店),奶茶果汁,E8660496078158394536,129,113.27622,23.23138
Taning挞柠柠檬茶（云门店）,奶茶果汁,E783312769608879861,1169,113.291333,23.237117
益香茶(奶茶烤奶小吃黄边店),奶茶果汁,E9882821142601637997,55,113.277724,23.225149
壹号茶社,奶茶果汁,E14426520552771754017,51,113.277453,23.240068
茶8度(嘉禾望岗店),奶茶果汁,E9794343897721738107,41,113.290171,23.235635
良果芭奶茶店,奶茶果汁,E2647301425967530552,31,113.289599,23.23598
DKJ茶饮,奶茶果汁,E2052317760688871653,1,113.272776,23.230535
怡可贡茶(新村店),奶茶果汁,E10462683447442226089,19,113.294304,23.250937
爽洋洋(龙归店),奶茶果汁,E7527861251026024522,16,113.296138,23.265975
橘猫网红奶茶(龙归店),奶茶果汁,E9848107172399967757,161,113.302361,23.285655
恕茶(人和店),奶茶果汁,E8780275015615673259,231,113.2833834,23.339769
茶派果语,奶茶果汁,E9860305739831560043,40,113.298229,23.333717
鹿角巷,奶茶果汁,E7556204834933780774,53,113.277668,23.449373
一期一笑,奶茶果汁,E17274477746983495189,1246,113.296017,22.197714
WOWWOO熊霸港式小食,奶茶果汁,E11499722341268493397,218,113.29774,22.215421
别样时光,奶茶果汁,E12986578634873384158,593,113.300018,22.204839
COMEBUY甘杯（井岸大信店）,奶茶果汁,E10951858116669646430,183,113.297327,22.215525
皇茶之都,奶茶果汁,E1747103860418823510,93,113.311432,22.222455
三月制鲜(芋圆鲜茶小吃店),奶茶果汁,E2037319224430769871,212,113.303747,22.201258
rokultea皇茶(北澳店),奶茶果汁,E14738761784496156398,60,113.288014,22.221537
IM茶,奶茶果汁,E5870961899214123931,124,113.29773,22.21541
塔姆披萨汉堡,奶茶果汁,E16123832484530867669,171,113.314718,22.202983
米芝莲（井岸店）,奶茶果汁,E999560986524231342,83,113.295262,22.209401
一芳台湾水果茶(井岸大信店),奶茶果汁,E16327802103626488710,200,113.296959,22.21484
三生三茶(井岸店),奶茶果汁,E1606093809085926210,70,113.296165,22.197658
小嘴吧(步行街店),奶茶果汁,E8207916196443121127,79,113.295499,22.209398
岛滋古法黑糖,奶茶果汁,E12826931573482504358,124,113.296499,22.209802
茶物语,奶茶果汁,E15688603212725461771,54,113.297435,22.213586
布列农貢茶,奶茶果汁,E13791210398432476322,14,113.2988593,22.19600179
明巢茶饮,奶茶果汁,E13616959691731972683,2,113.29759,22.206362
鹿角巷,奶茶果汁,E17218806155770121582,118,113.297605,22.211625
小嘴吧鲜饮(井湾店),奶茶果汁,E5983753901228506881,172,113.29899,22.198978
茶语欧麦,奶茶果汁,E2184670643630763671,13,113.303059,22.196424
米莫的茶,奶茶果汁,E14137673857534606570,0,113.303267,22.196238
8090原味奶茶,奶茶果汁,E862712742333297416,2,113.295327,22.197447
茶研部落,奶茶果汁,E8359713988885979045,2,113.318199,22.219421
蜜芙MERFUL,奶茶果汁,E6542606836324249303,30,113.301206,22.199299
皇茶(江湾中路店),奶茶果汁,E4536896457374984310,0,113.305209,22.19589
廿四味凉茶,奶茶果汁,E4978438632874026339,0,113.299494,22.195923
蜜雪冰城(井岸店),奶茶果汁,E2737735586494406711,12,113.297895,22.211505
水之饮,奶茶果汁,E2004261159007930079,0,113.313212,22.226478
花园街6号,奶茶果汁,E14974432587548143179,115,113.293742,22.775215
景茶原麦,奶茶果汁,E15854977766801185528,245,113.301433,22.761183
LONGCHA,奶茶果汁,E12834020722007875117,63,113.317508,22.747182
babychook&milk,奶茶果汁,E6298371973560783541,44,113.314619,22.781065
戀茶,奶茶果汁,E8441725710218190207,147,113.339874,22.764032
HelloTea,奶茶果汁,E5142950389874394906,46,113.301433,22.761183
皇冠茶,奶茶果汁,E1837155365368707228,44,113.337278,22.758508
点赞,奶茶果汁,E16892620795993026546,0,113.301283,22.762004
CoCo都可(大良大信永旺店),奶茶果汁,E12577519208561036463,402,113.296114,22.797003
7分甜（顺德大信新都汇店）,奶茶果汁,E11426884917792335109,89,113.295679,22.797302
LemonBaby(大信店),奶茶果汁,E15055216631356274019,389,113.29583,22.796846
娃娃联萌(大信店),奶茶果汁,E17372350269722654850,86,113.295861,22.796915
利荣年奶茶(市桥店),奶茶果汁,E15526888557074798955,1445,113.35382,22.936958
画叶(大信新都汇店),奶茶果汁,E5828567112260943706,140,113.296511,22.797432
鹿角巷(小黄圃店),奶茶果汁,E1996984450497898463,261,113.309758,22.778649
SiriDiaries小日记(新城区店),奶茶果汁,E1244993335834370250,123,113.303779,22.796026
老虎堂黑糖专壳(大信店),奶茶果汁,E12353133868459916221,38,113.296288,22.797001
RoyalTime皇家时光(新城区店),奶茶果汁,E15552556187783718755,0,113.304411,22.794926
雪芝蜜语,奶茶果汁,E12067454763132877781,0,113.289484,22.793072
良品黑糖(大信店),奶茶果汁,E1629313456629469937,0,113.294473,22.796804
绿光茶作茶饮甜品,奶茶果汁,E17607061150901992719,42,113.281865,22.947152
茶掌门,奶茶果汁,E3498832795714830363,1,113.31383,22.9743053
大口九茶饮(都那店),奶茶果汁,E8415347023478937289,267,113.277225,22.955928
一座一茶,奶茶果汁,E11865622760345915628,66,113.316842,22.977343
好闺蜜茶语(雄峰城店),奶茶果汁,E13147383080879242933,17,113.303334,22.970348
快乐番薯(番禺钟村雄峰城店),奶茶果汁,E3561874962505684736,371,113.306488,22.971145
皇茶天下(大夫山店),奶茶果汁,E4586316526557944857,46,113.309736,22.969298
乐吧奶茶(钟村店),奶茶果汁,E12927654161404682167,27,113.317455,22.973012
茶记大咖,奶茶果汁,E80521552721358930,33,113.321618,22.970432
粤滋味炒酸奶(钟村美食城店),奶茶果汁,E17559361770953614967,74,113.314169,22.974141
CHOKA奶茶店,奶茶果汁,E11506985249986721024,0,113.332656,22.9368
贡茶(御峰国际店),奶茶果汁,E7479922174579011289,32,113.305551,22.999009
果大爷·果汁(钟村美食城店),奶茶果汁,E12897884483843316289,92,113.314248,22.974284
化州超润糖水,奶茶果汁,E17425058746684998513,1,113.332868,23.014278
贡茶(会江店),奶茶果汁,E1857359174476253105,80,113.287116,23.012189
Royaltea 皇茶,奶茶果汁,E12976807461578623427,82,113.317752,23.018304
嘻茶夫,奶茶果汁,E9236004290963622337,47,113.328561,23.023903
DKJ茶饮咖啡,奶茶果汁,E10687793807051222943,10,113.296391,23.009355
星语鲜饮,奶茶果汁,E7986071151491568570,80,113.323929,23.0148996
茶立方,奶茶果汁,E9474082104261761224,1,113.310362,23.021766
小尤茶,奶茶果汁,E7078448939178674757,0,113.320809,23.02256
Hitea茶室,奶茶果汁,E7164207660222948434,54,113.314534,23.01832
龍茶,奶茶果汁,E6860467205102896693,9,113.27757,23.04575
千寻奶茶,奶茶果汁,E13787630199617236325,67,113.30907,23.029449
闪慕奶茶,奶茶果汁,E13349782648010982864,29,113.304138,23.024382
开森茶,奶茶果汁,E13997069812231780821,59,113.304221,23.02128
卡乐巴巴,奶茶果汁,E14683203582985905735,34,113.293439,23.034595
盈润茶饮小吃,奶茶果汁,E16975274850683115304,6,113.314985,23.019965
1点点（南浦店）,奶茶果汁,E2570057491787617872,970,113.2934345,23.03423361
益禾堂(吉祥北街店),奶茶果汁,E6680595618580941270,1134,113.299083,23.043766
香港沾叔（洛溪店）,奶茶果汁,E7602975008391691083,488,113.301521,23.04264
新作の茶sun tea(南浦店),奶茶果汁,E3986167573626740627,326,113.2934,23.034718
Darling咑柠茶档(厦滘店),奶茶果汁,E4513971390306742789,231,113.318248,23.039133
IFChá一夫茶,奶茶果汁,E945399992515543788,132,113.316426,23.018424
PAOCHAYEYE(厦滘店),奶茶果汁,E10140251078895061798,192,113.3163482,23.03827541
FTI水果调茶局(厦滘店),奶茶果汁,E12671567128504048750,223,113.319165,23.038739
MOJLANDAN奶茶(南浦店),奶茶果汁,E3872156814513736190,23,113.278396,23.045051
他她偶遇,奶茶果汁,E12693126289697048604,41,113.333106,23.037139
IM茶(新浦路店),奶茶果汁,E1730626191431392622,58,113.298869,23.044952
Hi.TEA茶室,奶茶果汁,E17428613887838546298,55,113.298635,23.044147
茶1茶餐厅,奶茶果汁,E5617970001753939831,113,113.305836,23.042666
HEERETEA东喜(厦滘店),奶茶果汁,E13950689380664102472,58,113.319997,23.037738
茶语宣言(丽江花园店),奶茶果汁,E8716097556136059401,10,113.298517,23.035226
风行牛奶（番禺丽江店）,奶茶果汁,E13449505528515613872,1,113.30097,23.03372
林小媛,奶茶果汁,E7349790119618410841,0,113.293224,23.031706
悟茶(厦滘地铁口店),奶茶果汁,E17725682244549193674,7,113.320268,23.038501
黄记玉米汁,奶茶果汁,E6241543480164804468,7,113.300303,23.041283
贡茶(大石桥南店),奶茶果汁,E11593890767260766068,3,113.310457,23.026502
GOOD·TEA·古の茶(南浦地铁站店),奶茶果汁,E10414253090549096360,87,113.292956,23.033146
海南人气清补凉,奶茶果汁,E11422474061290859565,0,113.311587,23.064356
十二生肖饮品店,奶茶果汁,E9444168579486891515,67,113.288198,23.072225
益禾堂(晓港湾店),奶茶果汁,E1353351969503553383,2702,113.293157,23.070758
Taning挞柠(晓港湾店),奶茶果汁,E1432196196365705319,697,113.292787,23.070588
1点点（万科里店),奶茶果汁,E8123726842198109997,1484,113.279439,23.082547
鹿角巷(南洲店),奶茶果汁,E4135691758939156834,845,113.306037,23.069229
茶理宜世(江南新地店),奶茶果汁,E16880168362316296731,1078,113.27094,23.095048
新作の茶SunTea(中大店),奶茶果汁,E16873524694448812687,321,113.299074,23.090364
皇茶(南洲店),奶茶果汁,E3285680399445494575,197,113.3026736,23.06884315
益禾堂奶茶(中大东门店),奶茶果汁,E11003421213593427189,3642,113.306014,23.09518
8090鲜萃茶(沥滘星晖园店),奶茶果汁,E12808285138332129509,49,113.310257,23.063233
御黑堂·奶茶(东晓南店),奶茶果汁,E7862145331480363260,268,113.294422,23.072381
CoCo都可（燕汇店）,奶茶果汁,E8255438801648124193,404,113.27814,23.08242
乐研茶(鹭江店),奶茶果汁,E16027486391923662884,870,113.305684,23.095832
點茶 LITTLE(广州之窗店),奶茶果汁,E663300475413646559,344,113.314407,23.054491
风行牛奶(泰沙店),奶茶果汁,E8625292498768282061,9,113.285478,23.082959
TAKE·纯手工柠檬茶(东晓南店),奶茶果汁,E5995489005284486981,106,113.294406,23.072518
贡茶(沥滘店),奶茶果汁,E11489182401158702737,137,113.315941,23.061358
一芳台湾水果茶(客村店),奶茶果汁,E5238647126430622483,197,113.323044,23.095166
姗姗西点,奶茶果汁,E11435335021081568747,51,113.29436,23.069486
水果忍者·水果茶,奶茶果汁,E3741151918992393667,18,113.287633,23.073427
黄振龙凉茶(中大东门店),奶茶果汁,E10472730994989932738,153,113.304141,23.09489
大口九茶饮·冰制品(晓港湾店),奶茶果汁,E8694885658144841066,42,113.294103,23.067871
冠茶(瑞宝店),奶茶果汁,E14618971335080928913,56,113.290561,23.078613
陕果集市(逸景店),奶茶果汁,E14083762809346427386,0,113.308659,23.082437
LITTLE點茶(后滘店),奶茶果汁,E11883152563183825183,44,113.31631,23.065306
美希的小屋(答案罗马家园店),奶茶果汁,E13829187061343764010,48,113.31944,23.058699
巴打·调茶局,奶茶果汁,E2237775514138340263,50,113.291581,23.070862
开心点下午茶(芳盛街店),奶茶果汁,E3606477276417316308,0,113.304222,23.082919
